,Configuration,Scale,trial,session_num,user,visits,perc_error,duration,Session,accuracy,age,gender,gaming_habits,route_planning,route_optimizations,GPS_usage,transitions_lenght,transitions_error
1059,C3,S2,4,4,Nadine,1-10-9-8-7-6-5-4-3-2-1,1.4028856772810496,126.8130000000001,C3_S2,100.0,34,female,0.0,5.0,5.0,2.0,324.696321257674,1.750664086387907e-14
1060,C3,S2,5,4,Nadine,1-2-3-4-5-7-6-8-9-10-1,3.94919416372591,104.36799999999994,C3_S2,80.0,34,female,0.0,5.0,5.0,2.0,337.0852205464158,3.815534232342051
1061,C3,S2,6,4,Nadine,1-10-9-8-7-6-5-4-3-2-1,0.7915446467907525,102.95299999999996,C3_S2,100.0,34,female,0.0,5.0,5.0,2.0,324.696321257674,1.750664086387907e-14
1062,C3,S3,1,2,Nadine,1-10-9-8-7-6-5-4-3-2-1,4.220548364666987,116.45659999999998,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825336,2.3342052449757914e-14
1063,C3,S3,2,2,Nadine,1-10-9-8-7-6-5-4-3-2-1,7.45556950245411,119.27050000000004,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825336,2.3342052449757914e-14
1064,C3,S3,3,2,Nadine,1-2-3-4-5-6-7-8-9-10-1,2.8275240515081013,113.00980000000004,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825325,0.0
1065,C3,S3,4,2,Nadine,1-10-9-8-7-6-5-4-3-2-1,1.8518591266300992,136.63760000000002,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825336,2.3342052449757914e-14
1066,C3,S3,5,2,Nadine,1-2-3-4-5-6-7-8-9-10-1,0.0,164.66110000000003,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825325,0.0
1067,C3,S3,6,2,Nadine,1-10-9-8-7-6-5-4-3-2-1,1.362651731102784,143.33140000000003,C3_S3,100.0,34,female,0.0,5.0,5.0,2.0,487.04730642825336,2.3342052449757914e-14
1068,C4,S1,1,13,Nadine,1-2-3-4-5-8-6-7-9-10-1,6.789207787821431,112.07679999999992,C4_S1,70.0,34,female,0.0,5.0,5.0,2.0,173.66749328546774,6.420983290303739
1069,C4,S1,2,13,Nadine,1-2-3-4-8-5-6-7-9-10-1,7.889053531174691,67.81899999999996,C4_S1,70.0,34,female,0.0,5.0,5.0,2.0,176.73093698862579,8.298218257982338
1070,C4,S1,3,13,Nadine,1-10-9-8-7-6-5-4-3-2-1,3.1697835945209967,65.67100000000005,C4_S1,100.0,34,female,0.0,5.0,5.0,2.0,163.18914552003673,0.0
1071,C4,S1,4,13,Nadine,1-10-9-7-8-6-5-4-3-2-1,7.852117495649693,53.96600000000012,C4_S1,80.0,34,female,0.0,5.0,5.0,2.0,169.9577492664097,4.147704631213912
1072,C4,S1,5,13,Nadine,1-2-3-4-5-8-6-7-9-10-1,9.325441255451215,58.0949999999998,C4_S1,70.0,34,female,0.0,5.0,5.0,2.0,173.66749328546774,6.420983290303739
1073,C4,S1,6,13,Nadine,1-2-3-4-5-8-7-9-6-10-1,43.81509436762138,75.44500000000016,C4_S1,60.0,34,female,0.0,5.0,5.0,2.0,228.83081808397208,40.22428841989109
1074,C4,S2,1,11,Nadine,1-2-3-4-5-6-7-8-9-10-1,2.2270235267380354,276.3890000000001,C4_S2,100.0,34,female,0.0,5.0,5.0,2.0,326.40793991257743,0.0
1075,C4,S2,2,11,Nadine,1-2-3-4-5-8-6-7-9-10-1,9.253476708311414,123.73300000000016,C4_S2,70.0,34,female,0.0,5.0,5.0,2.0,347.3951090202149,6.429736088300573
1076,C4,S2,3,11,Nadine,1-10-9-7-8-6-5-4-3-2-1,7.640041219268453,162.27999999999977,C4_S2,80.0,34,female,0.0,5.0,5.0,2.0,339.9584871743721,4.15141471908556
1077,C4,S2,4,11,Nadine,1-10-9-8-7-6-5-4-3-2-1,5.799806356608939,127.712,C4_S2,100.0,34,female,0.0,5.0,5.0,2.0,326.4079399125775,1.741483950299509e-14
1078,C4,S2,5,11,Nadine,1-2-3-4-5-6-7-8-9-10-1,0.5168597392974589,112.39400000000025,C4_S2,100.0,34,female,0.0,5.0,5.0,2.0,326.40793991257743,0.0
1079,C4,S2,6,11,Nadine,1-2-3-4-5-6-7-8-9-10-1,0.0,113.0930000000003,C4_S2,100.0,34,female,0.0,5.0,5.0,2.0,326.40793991257743,0.0
1080,C4,S3,1,12,Nadine,1-10-9-7-6-5-4-3-2-8-1,35.968847967458686,223.4553,C4_S3,70.0,34,female,0.0,5.0,5.0,2.0,598.3475458185201,22.210606007233203
1081,C4,S3,2,12,Nadine,1-10-9-8-7-6-5-4-3-2-1,0.6567350665078823,136.83740000000003,C4_S3,100.0,34,female,0.0,5.0,5.0,2.0,489.6036157312779,0.0
1082,C4,S3,3,12,Nadine,1-2-3-4-8-6-7-9-5-10-1,47.254941189987385,180.7458,C4_S3,50.0,34,female,0.0,5.0,5.0,2.0,705.6313902077126,44.122994098761495
1083,C4,S3,4,12,Nadine,1-2-3-4-5-6-8-7-9-10-1,6.434225116095506,135.1888,C4_S3,80.0,34,female,0.0,5.0,5.0,2.0,509.9410079226358,4.153848447581765
1084,C4,S3,5,12,Nadine,1-10-9-8-7-6-5-4-3-2-1,0.099130088279645,132.37490000000005,C4_S3,100.0,34,female,0.0,5.0,5.0,2.0,489.6036157312779,0.0
1085,C4,S3,6,12,Nadine,1-10-9-7-8-5-4-3-2-6-1,47.63545537400089,160.34840000000008,C4_S3,60.0,34,female,0.0,5.0,5.0,2.0,698.3543094996816,42.63667323138762
1086,demo,session,1,0,Nadine,1-6-5-4-3-2-1,12.08678477974247,76.42781,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1087,demo,session,2,0,Nadine,1-6-5-4-3-2-1,6.106348783494734,43.22579,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1088,demo,session,3,0,Nadine,1-6-5-4-3-2-1,4.6569700460009775,45.47370000000001,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1089,demo,session,4,0,Nadine,1-2-3-4-5-6-1,4.75634922914911,37.614300000000014,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1090,demo,session,5,0,Nadine,1-6-5-4-3-2-1,6.334406191834667,37.76420000000002,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1091,demo,session,6,0,Nadine,1-6-5-4-3-2-1,4.045913448423463,34.267600000000016,demo_session,66.66666666666667,34,female,0.0,5.0,5.0,2.0,151.94837931338816,0.0
1092,C1,S1,1,12,Nella,1-2-3-4-5-6-7-8-9-10-1,2.678730891060604,108.69700000000012,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.8367286977851,1.6444253281431282e-14
1093,C1,S1,2,12,Nella,1-10-9-8-7-6-5-4-3-2-1,2.7062672363484515,54.63200000000006,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.83672869778508,0.0
1094,C1,S1,3,12,Nella,1-2-3-4-5-6-7-8-9-10-1,1.08819335890251,62.55799999999999,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.8367286977851,1.6444253281431282e-14
1095,C1,S1,4,12,Nella,1-2-3-4-5-6-7-8-9-10-1,0.940416963583331,55.28099999999995,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.8367286977851,1.6444253281431282e-14
1096,C1,S1,5,12,Nella,1-2-3-4-5-6-7-8-9-10-1,0.0,60.07700000000023,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.8367286977851,1.6444253281431282e-14
1097,C1,S1,6,12,Nella,1-2-3-4-5-6-7-8-9-10-1,1.7389112451624782,62.108000000000175,C1_S1,100.0,30,female,3.0,4.0,2.0,2.0,172.8367286977851,1.6444253281431282e-14
1098,C1,S2,1,11,Nella,1-10-9-8-7-6-5-4-3-2-1,1.3248712675393344,114.625,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.67345739557015,0.0
1099,C1,S2,2,11,Nella,1-2-3-4-5-6-7-8-9-10-1,0.0,86.31799999999998,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.6734573955702,1.6444253281431282e-14
1100,C1,S2,3,11,Nella,1-2-3-4-5-6-7-8-9-10-1,1.1635782365472058,75.51199999999994,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.6734573955702,1.6444253281431282e-14
1101,C1,S2,4,11,Nella,1-2-3-4-5-6-7-8-9-10-1,1.9706620497088927,72.76499999999987,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.6734573955702,1.6444253281431282e-14
1102,C1,S2,5,11,Nella,1-2-3-4-5-6-7-8-9-10-1,4.337707246814873,78.77600000000007,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.6734573955702,1.6444253281431282e-14
1103,C1,S2,6,11,Nella,1-2-3-4-5-6-7-8-9-10-1,1.6566782827108832,61.792000000000144,C1_S2,100.0,30,female,3.0,4.0,2.0,2.0,345.6734573955702,1.6444253281431282e-14
1104,C1,S3,1,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.6216443290680491,158.6500000000001,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1105,C1,S3,2,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,107.39899999999987,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1106,C1,S3,3,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0226911554853655,108.48099999999975,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1107,C1,S3,4,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0778538016824323,107.36499999999978,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1108,C1,S3,5,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.389657888540348,106.96500000000016,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1109,C1,S3,6,13,Nella,1-10-9-8-7-6-5-4-3-2-1,0.517385566675167,100.92100000000028,C1_S3,100.0,30,female,3.0,4.0,2.0,2.0,518.5101860933553,0.0
1110,C2,S1,1,2,Nella,1-10-9-8-7-5-6-3-4-2-1,4.125304664002579,121.8682,C2_S1,70.0,30,female,3.0,4.0,2.0,2.0,180.03835778534705,3.544549950736571
1111,C2,S1,2,2,Nella,1-10-9-8-7-5-6-4-2-3-1,9.343532906129058,91.33029999999997,C2_S1,60.0,30,female,3.0,4.0,2.0,2.0,190.26876219638103,9.428310686976518
1112,C2,S1,3,2,Nella,1-10-9-8-7-6-5-4-3-2-1,2.3219716972126143,78.59229999999991,C2_S1,100.0,30,female,3.0,4.0,2.0,2.0,174.48527981508278,0.35083630912524544
1113,C2,S1,4,2,Nella,1-2-3-4-5-6-7-8-9-10-1,0.0,80.02459999999996,C2_S1,100.0,30,female,3.0,4.0,2.0,2.0,174.48527981508272,0.3508363091252128
1114,C2,S1,5,2,Nella,1-2-4-3-5-6-7-8-9-10-1,0.9793354125606796,72.88109999999995,C2_S1,80.0,30,female,3.0,4.0,2.0,2.0,177.87635816253893,2.3011300446061687
1115,C2,S1,6,2,Nella,1-2-5-4-3-6-7-8-9-10-1,1.8154772334272988,97.308,C2_S1,80.0,30,female,3.0,4.0,2.0,2.0,173.87526226247925,0.0
1116,C2,S2,1,3,Nella,1-2-3-4-5-6-7-8-9-10-1,1.6949963091662843,138.55259999999987,C2_S2,100.0,30,female,3.0,4.0,2.0,2.0,348.98039496722794,0.35346109171613277
1117,C2,S2,2,3,Nella,1-10-9-8-7-5-6-3-4-2-1,3.102588747240673,119.13700000000016,C2_S2,70.0,30,female,3.0,4.0,2.0,2.0,360.07490126307164,3.543818263488791
1118,C2,S2,3,3,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,153.4380000000001,C2_S2,100.0,30,female,3.0,4.0,2.0,2.0,348.980394967228,0.35346109171614915
1119,C2,S2,4,3,Nella,1-10-9-8-7-6-5-3-4-2-1,3.382628554261119,99.43899999999984,C2_S2,80.0,30,female,3.0,4.0,2.0,2.0,355.76517022018584,2.304503870000824
1120,C2,S2,5,3,Nella,1-10-9-8-7-5-6-3-4-2-1,4.583792487129027,114.64099999999983,C2_S2,70.0,30,female,3.0,4.0,2.0,2.0,360.07490126307164,3.543818263488791
1121,C2,S2,6,3,Nella,1-10-9-8-7-6-5-4-3-2-1,0.7629874511653956,113.875,C2_S2,100.0,30,female,3.0,4.0,2.0,2.0,348.980394967228,0.35346109171614915
1122,C2,S3,1,4,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,182.62699999999995,C2_S3,100.0,30,female,3.0,4.0,2.0,2.0,523.4700442506888,0.3504597714625055
1123,C2,S3,2,4,Nella,1-2-4-5-3-6-8-9-10-7-1,50.023479105340485,258.6880000000001,C2_S3,40.0,30,female,3.0,4.0,2.0,2.0,735.8302356007548,41.0604164789935
1124,C2,S3,3,4,Nella,1-10-9-8-7-6-3-4-5-2-1,0.0962808050610229,186.64000000000036,C2_S3,80.0,30,female,3.0,4.0,2.0,2.0,521.64189924275,0.0
1125,C2,S3,4,4,Nella,1-10-9-8-7-6-5-4-3-2-1,0.6764269200976002,145.1289999999999,C2_S3,100.0,30,female,3.0,4.0,2.0,2.0,523.4700442506888,0.3504597714625055
1126,C2,S3,5,4,Nella,1-10-9-8-7-3-6-5-4-2-1,1.950810353752506,170.38900000000012,C2_S3,70.0,30,female,3.0,4.0,2.0,2.0,531.4478288747725,1.879820169019679
1127,C2,S3,6,4,Nella,1-2-3-4-5-6-7-8-9-10-1,0.8813337139603684,187.54,C2_S3,100.0,30,female,3.0,4.0,2.0,2.0,523.4700442506889,0.3504597714625273
1128,C3,S1,1,9,Nella,1-2-3-4-5-6-7-8-9-10-1,3.909491487517468,111.3447,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1129,C3,S1,2,9,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,107.7315,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1130,C3,S1,3,9,Nella,1-2-3-4-5-6-7-8-9-10-1,1.883870333873924,120.3363,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1131,C3,S1,4,9,Nella,1-2-3-4-5-6-7-8-9-10-1,1.7812254174151128,66.5704,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1132,C3,S1,5,9,Nella,1-10-9-8-7-6-5-4-3-2-1,1.2367161124724513,63.54000000000002,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1133,C3,S1,6,9,Nella,1-10-9-8-7-6-5-4-3-2-1,1.7373363127076151,110.49539999999996,C3_S1,100.0,30,female,3.0,4.0,2.0,2.0,162.29329169471842,0.0
1134,C3,S2,1,8,Nella,1-2-3-4-5-7-6-8-9-10-1,5.219655398620722,127.54600000000028,C3_S2,80.0,30,female,3.0,4.0,2.0,2.0,337.0852205464158,3.815534232342051
1135,C3,S2,2,8,Nella,1-10-9-8-7-6-5-4-3-2-1,1.302837097328032,102.6859999999997,C3_S2,100.0,30,female,3.0,4.0,2.0,2.0,324.696321257674,1.750664086387907e-14
1136,C3,S2,3,8,Nella,1-10-9-8-7-6-5-4-3-2-1,0.6458224145305455,106.0,C3_S2,100.0,30,female,3.0,4.0,2.0,2.0,324.696321257674,1.750664086387907e-14
1137,C3,S2,4,8,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,253.84400000000005,C3_S2,100.0,30,female,3.0,4.0,2.0,2.0,324.696321257674,1.750664086387907e-14
1138,C3,S2,5,8,Nella,1-10-9-8-7-6-5-4-3-2-1,0.538084942657849,146.212,C3_S2,100.0,30,female,3.0,4.0,2.0,2.0,324.696321257674,1.750664086387907e-14
1139,C3,S2,6,8,Nella,1-10-9-8-7-6-5-4-3-2-1,0.6902110138895063,168.97400000000016,C3_S2,100.0,30,female,3.0,4.0,2.0,2.0,324.696321257674,1.750664086387907e-14
1140,C3,S3,1,10,Nella,1-10-9-8-7-6-5-4-3-2-1,0.2137591862294388,203.5907,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825336,2.3342052449757914e-14
1141,C3,S3,2,10,Nella,1-2-3-4-5-6-7-8-9-10-1,0.3119655760978084,147.71040000000005,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825325,0.0
1142,C3,S3,3,10,Nella,1-2-3-4-5-6-7-8-9-10-1,0.2916105225459682,138.1698,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825325,0.0
1143,C3,S3,4,10,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,115.75700000000006,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825336,2.3342052449757914e-14
1144,C3,S3,5,10,Nella,1-2-3-4-5-6-7-8-9-10-1,0.066335480331531,112.31000000000016,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825325,0.0
1145,C3,S3,6,10,Nella,1-10-9-8-7-6-5-4-3-2-1,0.1079378069079342,111.47799999999984,C3_S3,100.0,30,female,3.0,4.0,2.0,2.0,487.04730642825336,2.3342052449757914e-14
1146,C4,S1,1,6,Nella,1-2-3-4-5-6-8-7-9-10-1,4.396542180526508,87.79999999999995,C4_S1,80.0,30,female,3.0,4.0,2.0,2.0,169.95774926640968,4.147704631213895
1147,C4,S1,2,6,Nella,1-10-9-7-8-6-5-4-3-2-1,4.628265428447606,83.23800000000006,C4_S1,80.0,30,female,3.0,4.0,2.0,2.0,169.9577492664097,4.147704631213912
1148,C4,S1,3,6,Nella,1-10-9-8-7-6-5-4-3-2-1,2.771695982641307,64.40600000000018,C4_S1,100.0,30,female,3.0,4.0,2.0,2.0,163.18914552003673,0.0
1149,C4,S1,4,6,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,49.45399999999995,C4_S1,100.0,30,female,3.0,4.0,2.0,2.0,163.18914552003673,0.0
1150,C4,S1,5,6,Nella,1-10-9-7-8-6-5-4-3-2-1,4.9789184350615,68.68500000000017,C4_S1,80.0,30,female,3.0,4.0,2.0,2.0,169.9577492664097,4.147704631213912
1151,C4,S1,6,6,Nella,1-10-9-7-6-8-5-4-3-2-1,7.308296932181562,63.35699999999997,C4_S1,70.0,30,female,3.0,4.0,2.0,2.0,173.6674932854678,6.420983290303774
1152,C4,S2,1,7,Nella,1-10-9-8-7-6-5-4-3-2-1,3.1780557450755085,111.31200000000013,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1153,C4,S2,2,7,Nella,1-10-9-8-7-6-5-4-3-2-1,3.1982405474475097,97.10799999999996,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1154,C4,S2,3,7,Nella,1-10-9-8-7-6-5-4-3-2-1,4.512162935290531,111.0619999999999,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1155,C4,S2,4,7,Nella,1-10-9-8-7-6-5-4-3-2-1,2.859365095637441,129.7270000000001,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1156,C4,S2,5,7,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,210.01800000000003,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1157,C4,S2,6,7,Nella,1-10-9-8-7-6-5-4-3-2-1,0.3518650407182303,176.94999999999982,C4_S2,100.0,30,female,3.0,4.0,2.0,2.0,326.4079399125775,1.741483950299509e-14
1158,C4,S3,1,5,Nella,1-10-9-8-6-5-4-3-2-7-1,41.95515422538085,239.5902,C4_S3,70.0,30,female,3.0,4.0,2.0,2.0,675.6976172463992,38.009115034244395
1159,C4,S3,2,5,Nella,1-2-3-4-5-8-7-6-9-10-1,22.319130329734037,252.6612,C4_S3,80.0,30,female,3.0,4.0,2.0,2.0,548.2734211332796,11.983123391434065
1160,C4,S3,3,5,Nella,1-10-9-7-8-6-5-4-3-2-1,4.904656138277766,191.8688,C4_S3,80.0,30,female,3.0,4.0,2.0,2.0,509.9410079226358,4.153848447581765
1161,C4,S3,4,5,Nella,1-10-9-8-7-6-5-4-3-2-1,1.4760167380025886,178.66449999999998,C4_S3,100.0,30,female,3.0,4.0,2.0,2.0,489.6036157312779,0.0
1162,C4,S3,5,5,Nella,1-10-9-8-7-6-5-4-3-2-1,0.0,146.71120000000008,C4_S3,100.0,30,female,3.0,4.0,2.0,2.0,489.6036157312779,0.0
1163,C4,S3,6,5,Nella,1-10-9-8-6-7-5-4-3-2-1,9.342993404329787,154.78700000000015,C4_S3,80.0,30,female,3.0,4.0,2.0,2.0,531.5224505018431,8.561790277621768
1164,demo,session,1,0,Nella,1-6-5-4-3-2-1,1.7157855772789925,83.28796,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1165,demo,session,2,0,Nella,1-2-3-4-5-6-1,4.241612545007912,65.83779,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1166,demo,session,3,0,Nella,1-6-5-4-3-2-1,2.594609146279905,77.3435,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1167,demo,session,4,0,Nella,1-2-3-4-5-6-1,5.400948951778447,48.88700000000003,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1168,demo,session,5,0,Nella,1-6-5-4-3-2-1,0.0,69.00129999999996,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1169,demo,session,6,0,Nella,1-6-5-4-3-2-1,4.35131406265773,61.79160000000002,demo_session,66.66666666666667,30,female,3.0,4.0,2.0,2.0,151.94837931338816,0.0
1170,C1,S1,1,11,Nia,1-10-9-8-7-6-5-4-3-2-1,1.346482002625245,41.9940000000006,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1171,C1,S1,2,11,Nia,1-10-9-8-7-6-5-4-3-2-1,1.9346228278267543,30.55499999999938,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1172,C1,S1,3,11,Nia,1-10-9-8-7-6-5-4-3-2-1,1.6746130569380375,28.789999999999964,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1173,C1,S1,4,11,Nia,1-10-9-8-7-6-5-4-3-2-1,1.445472555880358,28.72299999999996,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1174,C1,S1,5,11,Nia,1-10-9-8-7-6-5-4-3-2-1,1.207338188612495,29.055999999999585,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1175,C1,S1,6,11,Nia,1-10-9-8-7-6-5-4-3-2-1,0.5152166650328133,28.039999999999964,C1_S1,100.0,28,female,3.0,4.0,4.0,2.0,172.83672869778508,0.0
1176,C1,S2,1,13,Nia,1-10-9-8-7-6-5-4-3-2-1,1.1798554419779748,58.82768,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1177,C1,S2,2,13,Nia,1-10-9-8-7-6-5-4-3-2-1,1.047402399943861,51.31804,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1178,C1,S2,3,13,Nia,1-10-9-8-7-6-5-4-3-2-1,0.671124652054922,51.78439999999999,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1179,C1,S2,4,13,Nia,1-10-9-8-7-6-5-4-3-2-1,0.0,50.88529999999997,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1180,C1,S2,5,13,Nia,1-10-9-8-7-6-5-4-3-2-1,0.273093027063702,51.01849999999999,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1181,C1,S2,6,13,Nia,1-10-9-8-7-6-5-4-3-2-1,0.4782636663469985,50.66890000000001,C1_S2,100.0,28,female,3.0,4.0,4.0,2.0,345.67345739557015,0.0
1182,C1,S3,1,12,Nia,1-10-9-8-7-6-5-4-3-2-1,1.1206405146996297,113.54299999999968,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1183,C1,S3,2,12,Nia,1-10-9-8-7-6-5-4-3-2-1,1.369263601452236,81.62199999999939,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1184,C1,S3,3,12,Nia,1-10-9-8-7-6-5-4-3-2-1,1.5915939135983417,89.36599999999999,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1185,C1,S3,4,12,Nia,1-10-9-8-7-6-5-4-3-2-1,0.8227908675604381,81.78899999999976,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1186,C1,S3,5,12,Nia,1-10-9-8-7-6-5-4-3-2-1,1.3373918166686043,81.49099999999999,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1187,C1,S3,6,12,Nia,1-10-9-8-7-6-5-4-3-2-1,1.3562523458833793,84.2529999999997,C1_S3,100.0,28,female,3.0,4.0,4.0,2.0,518.5101860933553,0.0
1188,C2,S1,1,10,Nia,1-10-9-8-7-6-5-4-3-2-1,1.0829324804190636,70.96599999999944,C2_S1,100.0,28,female,3.0,4.0,4.0,2.0,174.48527981508278,0.35083630912524544
1189,C2,S1,2,10,Nia,1-10-9-8-7-6-3-4-5-2-1,0.0,44.42500000000018,C2_S1,80.0,28,female,3.0,4.0,4.0,2.0,173.87526226247928,1.6346033967442166e-14
1190,C2,S1,3,10,Nia,1-10-9-8-7-6-5-4-3-2-1,4.633299383097467,47.72199999999975,C2_S1,100.0,28,female,3.0,4.0,4.0,2.0,174.48527981508278,0.35083630912524544
1191,C2,S1,4,10,Nia,1-10-9-8-7-6-3-4-5-2-1,1.0265309672420104,121.7520000000004,C2_S1,80.0,28,female,3.0,4.0,4.0,2.0,173.87526226247928,1.6346033967442166e-14
1192,C2,S1,5,10,Nia,1-10-9-8-7-6-3-5-4-2-1,2.9674341294165774,44.358000000000175,C2_S1,70.0,28,female,3.0,4.0,4.0,2.0,174.0811416276921,0.11840635783027323
1193,C2,S1,6,10,Nia,1-10-9-8-7-6-3-4-5-2-1,2.2371428855904285,42.02700000000005,C2_S1,80.0,28,female,3.0,4.0,4.0,2.0,173.87526226247928,1.6346033967442166e-14
1194,C2,S2,1,9,Nia,1-10-9-8-7-6-5-4-3-2-1,0.0,86.80200000000059,C2_S2,100.0,28,female,3.0,4.0,4.0,2.0,348.980394967228,0.35346109171614915
1195,C2,S2,2,9,Nia,1-10-9-8-7-6-3-5-4-2-1,2.174007923860194,75.09600000000046,C2_S2,70.0,28,female,3.0,4.0,4.0,2.0,348.1677821550609,0.1197846176090553
1196,C2,S2,3,9,Nia,1-10-9-8-7-6-3-4-5-2-1,0.4639288632838376,65.17199999999957,C2_S2,80.0,28,female,3.0,4.0,4.0,2.0,347.7512296743647,1.6346000821919843e-14
1197,C2,S2,4,9,Nia,1-10-9-8-7-6-3-4-5-2-1,1.2519503848510718,64.98799999999937,C2_S2,80.0,28,female,3.0,4.0,4.0,2.0,347.7512296743647,1.6346000821919843e-14
1198,C2,S2,5,9,Nia,1-10-9-8-7-6-3-5-4-2-1,0.5383550323518455,64.33899999999994,C2_S2,70.0,28,female,3.0,4.0,4.0,2.0,348.1677821550609,0.1197846176090553
