,ppid,cond,scale,trial_num,experiment,session_num,block_num,trial_num_in_block,start_time,end_time,session_name,n_rounds,fatigue_factor,time_taken,visit_order,player_movement_location_0,distance_travelled_in_units,visit_nb,Node_name,X,Y,Z,lenght_sequence,th_seq_lenght,opt_found,error_seq,visits,experiment_new,opt_found_traj,error_traj,TSP_correct,mouse,difficulty,self_assessment,best_estimated_scale,daily_optimisation,most_strat,Age,Gender,gaming_habits,navigation_rating,GPS_uage
10924,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,1,Node_10,38.45942,1.25,22.4548,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10925,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,2,Node_9,45.04234,1.25,62.31535,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10926,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,3,Node_8,10.84105,1.25,85.22317,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10927,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,4,Node_7,23.92785,1.25,115.2577,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10928,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,5,Node_6,-5.305592,1.25,121.4757,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10929,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,6,Node_5,-14.89789,1.25,91.95088,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10930,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,7,Node_4,-49.20336,1.25,71.41498,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10931,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,8,Node_3,-51.61493,1.25,42.89061,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10932,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,9,Node_2,-38.3279,1.25,19.70687,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10933,Torrent,C1,S3,1,c_expB,6,1,1,1612.245,1696.147,C1_S3,3,0.09,00:01:23.9030000,Node_1| 'X':0|'Y':0.8|'Z':0-->Node_10| 'X':38.45942|'Y':1.25|'Z':22.4548-->Node_9| 'X':45.04234|'Y':1.25|'Z':62.31535-->Node_8| 'X':10.84105|'Y':1.25|'Z':85.22317-->Node_7| 'X':23.92785|'Y':1.25|'Z':115.2577-->Node_6| 'X':-5.305592|'Y':1.25|'Z':121.4757-->Node_5| 'X':-14.89789|'Y':1.25|'Z':91.95088-->Node_4| 'X':-49.20336|'Y':1.25|'Z':71.41498-->Node_3| 'X':-51.61493|'Y':1.25|'Z':42.89061-->Node_2| 'X':-38.3279|'Y':1.25|'Z':19.70687-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T001.csv,376.3936,10,hive,-0.5,0.0,0.05,358.0,363.0,357.0,0.28,1-10-9-8-7-6-5-4-3-2-1,c,357.0,5.04,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10934,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,0,Node_1,-4.094504e-13,1.25,5.587934e-09,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10935,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,1,Node_10,38.49441,1.25,22.35503,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10936,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,2,Node_9,45.28534,1.25,62.12982,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10937,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,3,Node_8,10.4333,1.25,84.27689,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10938,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,4,Node_7,23.90284,1.25,115.0897,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10939,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,5,Node_6,-5.056674,1.25,122.1228,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10940,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,6,Node_5,-15.19493,1.25,91.92137,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10941,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,7,Node_4,-49.30903,1.25,71.48898,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10942,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,8,Node_3,-51.96849,1.25,42.90888,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10943,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,9,Node_2,-38.59277,1.25,19.70258,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10944,Torrent,C1,S3,2,c_expB,6,1,2,1698.232,1774.295,C1_S3,3,0.09,00:01:16.0630000,Node_1| 'X':-4.094504E-13|'Y':1.25|'Z':5.587934E-09-->Node_10| 'X':38.49441|'Y':1.25|'Z':22.35503-->Node_9| 'X':45.28534|'Y':1.25|'Z':62.12982-->Node_8| 'X':10.4333|'Y':1.25|'Z':84.27689-->Node_7| 'X':23.90284|'Y':1.25|'Z':115.0897-->Node_6| 'X':-5.056674|'Y':1.25|'Z':122.1228-->Node_5| 'X':-15.19493|'Y':1.25|'Z':91.92137-->Node_4| 'X':-49.30903|'Y':1.25|'Z':71.48898-->Node_3| 'X':-51.96849|'Y':1.25|'Z':42.90888-->Node_2| 'X':-38.59277|'Y':1.25|'Z':19.70258-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T002.csv,374.8604,10,hive,-0.5,0.0,0.05,360.0,363.0,357.0,0.84,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.48,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10945,Torrent,C1,S3,3,c_expB,6,1,3,1776.38,1852.543,C1_S3,3,0.09,00:01:16.1630000,Node_1| 'X':-0.03097752|'Y':1.25|'Z':0.8782641-->Node_10| 'X':38.29478|'Y':1.25|'Z':22.54681-->Node_9| 'X':45.52903|'Y':1.25|'Z':62.45092-->Node_8| 'X':10.69856|'Y':1.25|'Z':84.62292-->Node_7| 'X':23.78688|'Y':1.25|'Z':115.1567-->Node_6| 'X':-5.166327|'Y':1.25|'Z':121.8229-->Node_5| 'X':-14.93892|'Y':1.25|'Z':91.73286-->Node_4| 'X':-49.36356|'Y':1.25|'Z':71.46-->Node_3| 'X':-51.85092|'Y':1.25|'Z':42.72116-->Node_2| 'X':-38.38211|'Y':1.25|'Z':19.66732-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T003.csv,373.7541,0,Node_1,-0.03097752,1.25,0.8782641,359.0,363.0,357.0,0.56,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.2,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10946,Torrent,C1,S3,3,c_expB,6,1,3,1776.38,1852.543,C1_S3,3,0.09,00:01:16.1630000,Node_1| 'X':-0.03097752|'Y':1.25|'Z':0.8782641-->Node_10| 'X':38.29478|'Y':1.25|'Z':22.54681-->Node_9| 'X':45.52903|'Y':1.25|'Z':62.45092-->Node_8| 'X':10.69856|'Y':1.25|'Z':84.62292-->Node_7| 'X':23.78688|'Y':1.25|'Z':115.1567-->Node_6| 'X':-5.166327|'Y':1.25|'Z':121.8229-->Node_5| 'X':-14.93892|'Y':1.25|'Z':91.73286-->Node_4| 'X':-49.36356|'Y':1.25|'Z':71.46-->Node_3| 'X':-51.85092|'Y':1.25|'Z':42.72116-->Node_2| 'X':-38.38211|'Y':1.25|'Z':19.66732-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T003.csv,373.7541,1,Node_10,38.29478,1.25,22.54681,359.0,363.0,357.0,0.56,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.2,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
10947,Torrent,C1,S3,3,c_expB,6,1,3,1776.38,1852.543,C1_S3,3,0.09,00:01:16.1630000,Node_1| 'X':-0.03097752|'Y':1.25|'Z':0.8782641-->Node_10| 'X':38.29478|'Y':1.25|'Z':22.54681-->Node_9| 'X':45.52903|'Y':1.25|'Z':62.45092-->Node_8| 'X':10.69856|'Y':1.25|'Z':84.62292-->Node_7| 'X':23.78688|'Y':1.25|'Z':115.1567-->Node_6| 'X':-5.166327|'Y':1.25|'Z':121.8229-->Node_5| 'X':-14.93892|'Y':1.25|'Z':91.73286-->Node_4| 'X':-49.36356|'Y':1.25|'Z':71.46-->Node_3| 'X':-51.85092|'Y':1.25|'Z':42.72116-->Node_2| 'X':-38.38211|'Y':1.25|'Z':19.66732-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expB/Torrent/S006/trackers/player_movement_T003.csv,373.7541,2,Node_9,45.52903,1.25,62.45092,359.0,363.0,357.0,0.56,1-10-9-8-7-6-5-4-3-2-1,c,357.0,4.2,1,oui,1.0,3.0,small,6.0,"G,C,B",40.0,male,2.0,4.0,4.0
